# ID        SDSS.g   SDSS.g_err   SDSS.r   SDSS.r_err   SDSS.i   SDSS.i_err   SDSS.z   SDSS.z_err   redshift  
  2002107   25.389   0.1          25.651   0.1          25.863   0.1          25.979   0.1          1.5       
  2003107   25.39    0.1          25.65    0.1          25.862   0.1          25.984   0.1          1.5       
  2004107   25.39    0.1          25.65    0.1          25.862   0.1          25.984   0.1          1.5       
  2001108   25.61    0.1          25.875   0.1          26.07    0.1          26.234   0.1          2.0       
  2002108   25.605   0.1          25.838   0.1          26.045   0.1          26.218   0.1          2.0       
  2003108   25.607   0.1          25.837   0.1          26.043   0.1          26.224   0.1          2.0       
  2004108   25.607   0.1          25.837   0.1          26.043   0.1          26.224   0.1          2.0       
  2100000   17.26    0.1          16.567   0.1          16.212   0.1          16.005   0.1          0.032789  
  2101101   18.707   0.1          17.993   0.1          17.611   0.1          17.41    0.1          0.06      
  2102101   18.707   0.1          17.993   0.1          17.611   0.1          17.41    0.1          0.06      
  2103101   18.707   0.1          17.993   0.1          17.611   0.1          17.41    0.1          0.06      
  2104101   18.707   0.1          17.993   0.1          17.611   0.1          17.41    0.1          0.06      
  2101102   19.914   0.1          19.171   0.1          18.742   0.1          18.569   0.1          0.1       
  2102102   19.914   0.1          19.171   0.1          18.742   0.1          18.569   0.1          0.1       
  2103102   19.914   0.1          19.171   0.1          18.742   0.1          18.569   0.1          0.1       
  2104102   19.914   0.1          19.171   0.1          18.742   0.1          18.569   0.1          0.1       
  2101103   22.984   0.1          21.857   0.1          21.377   0.1          21.007   0.1          0.3       
  2102103   22.984   0.1          21.856   0.1          21.377   0.1          21.006   0.1          0.3       
  2103103   22.984   0.1          21.856   0.1          21.377   0.1          21.006   0.1          0.3       
  2104103   22.984   0.1          21.856   0.1          21.377   0.1          21.006   0.1          0.3       
  2101104   24.566   0.1          23.309   0.1          22.748   0.1          22.293   0.1          0.5       
  2102104   24.581   0.1          23.308   0.1          22.751   0.1          22.291   0.1          0.5       
  2103104   24.58    0.1          23.308   0.1          22.751   0.1          22.292   0.1          0.5       
  2104104   24.581   0.1          23.308   0.1          22.751   0.1          22.292   0.1          0.5       
  2101105   25.932   0.1          25.126   0.1          24.081   0.1          23.608   0.1          0.8       
  2102105   25.977   0.1          25.113   0.1          24.084   0.1          23.604   0.1          0.8       
  2103105   25.976   0.1          25.113   0.1          24.083   0.1          23.604   0.1          0.8       
  2104105   25.976   0.1          25.113   0.1          24.083   0.1          23.604   0.1          0.8       
  2101106   26.428   0.1          25.865   0.1          25.055   0.1          24.203   0.1          1.0       
  2102106   26.488   0.1          25.831   0.1          25.053   0.1          24.201   0.1          1.0       
  2103106   26.488   0.1          25.83    0.1          25.052   0.1          24.202   0.1          1.0       
  2104106   26.488   0.1          25.83    0.1          25.052   0.1          24.202   0.1          1.0       
  2101107   27.054   0.1          27.143   0.1          26.534   0.1          25.919   0.1          1.5       
  2102107   27.244   0.1          27.056   0.1          26.554   0.1          25.897   0.1          1.5       
  2103107   27.253   0.1          27.057   0.1          26.544   0.1          25.902   0.1          1.5       
  2104107   27.252   0.1          27.057   0.1          26.544   0.1          25.902   0.1          1.5       
  2101108   27.504   0.1          27.786   0.1          27.361   0.1          27.015   0.1          2.0       
  2102108   27.75    0.1          27.535   0.1          27.44    0.1          26.934   0.1          2.0       
  2103108   27.753   0.1          27.539   0.1          27.423   0.1          26.945   0.1          2.0       
  2104108   27.754   0.1          27.539   0.1          27.424   0.1          26.944   0.1          2.0       
  2200000   15.704   0.1          15.048   0.1          14.748   0.1          14.491   0.1          0.02253   
  2201101   17.955   0.1          17.288   0.1          16.951   0.1          16.693   0.1          0.06      
  2202101   17.955   0.1          17.288   0.1          16.951   0.1          16.693   0.1          0.06      
  2203101   17.955   0.1          17.288   0.1          16.951   0.1          16.693   0.1          0.06      
  2204101   17.955   0.1          17.288   0.1          16.951   0.1          16.693   0.1          0.06      
  2201102   19.151   0.1          18.471   0.1          18.084   0.1          17.843   0.1          0.1       
  2202102   19.151   0.1          18.471   0.1          18.084   0.1          17.843   0.1          0.1       
  2203102   19.151   0.1          18.471   0.1          18.084   0.1          17.843   0.1          0.1       
  2204102   19.151   0.1          18.471   0.1          18.084   0.1          17.843   0.1          0.1       
  2201103   22.083   0.1          21.121   0.1          20.673   0.1          20.348   0.1          0.3       
  2202103   22.079   0.1          21.121   0.1          20.672   0.1          20.348   0.1          0.3       
  2203103   22.08    0.1          21.12    0.1          20.672   0.1          20.348   0.1          0.3       
  2204103   22.08    0.1          21.12    0.1          20.672   0.1          20.348   0.1          0.3       
  2201104   23.468   0.1          22.546   0.1          22.028   0.1          21.591   0.1          0.5       
  2202104   23.463   0.1          22.547   0.1          22.026   0.1          21.591   0.1          0.5       
  2203104   23.465   0.1          22.547   0.1          22.026   0.1          21.591   0.1          0.5       
  2204104   23.465   0.1          22.547   0.1          22.026   0.1          21.591   0.1          0.5       
  2201105   24.584   0.1          24.109   0.1          23.334   0.1          22.874   0.1          0.8       
  2202105   24.586   0.1          24.107   0.1          23.33    0.1          22.876   0.1          0.8       
  2203105   24.589   0.1          24.108   0.1          23.331   0.1          22.876   0.1          0.8       
  2204105   24.589   0.1          24.108   0.1          23.331   0.1          22.876   0.1          0.8       
  2201106   25.005   0.1          24.709   0.1          24.197   0.1          23.459   0.1          1.0       
  2202106   24.988   0.1          24.704   0.1          24.187   0.1          23.46    0.1          1.0       
  2203106   24.995   0.1          24.704   0.1          24.187   0.1          23.46    0.1          1.0       
  2204106   24.995   0.1          24.704   0.1          24.187   0.1          23.46    0.1          1.0       
  2201107   25.66    0.1          25.615   0.1          25.389   0.1          24.962   0.1          1.5       
  2202107   25.626   0.1          25.6     0.1          25.371   0.1          24.962   0.1          1.5       
  2203107   25.634   0.1          25.601   0.1          25.374   0.1          24.96    0.1          1.5       
  2204107   25.633   0.1          25.6     0.1          25.374   0.1          24.96    0.1          1.5       
  2201108   26.061   0.1          26.009   0.1          26.002   0.1          25.748   0.1          2.0       
  2202108   26.018   0.1          25.982   0.1          25.976   0.1          25.767   0.1          2.0       
  2203108   26.029   0.1          25.981   0.1          25.977   0.1          25.761   0.1          2.0       
  2204108   26.029   0.1          25.981   0.1          25.977   0.1          25.761   0.1          2.0       
  2300000   15.629   0.1          15.103   0.1          14.804   0.1          14.628   0.1          0.033313  
  2301101   17.039   0.1          16.481   0.1          16.164   0.1          15.993   0.1          0.06      
  2302101   17.039   0.1          16.481   0.1          16.164   0.1          15.993   0.1          0.06      
  2303101   17.039   0.1          16.481   0.1          16.164   0.1          15.993   0.1          0.06      
  2304101   17.039   0.1          16.481   0.1          16.164   0.1          15.993   0.1          0.06      
  2301102   18.249   0.1          17.629   0.1          17.288   0.1          17.141   0.1          0.1       
  2302102   18.248   0.1          17.629   0.1          17.288   0.1          17.141   0.1          0.1       
  2303102   18.248   0.1          17.629   0.1          17.288   0.1          17.141   0.1          0.1       
  2304102   18.248   0.1          17.629   0.1          17.288   0.1          17.141   0.1          0.1       
  2301103   21.204   0.1          20.201   0.1          19.862   0.1          19.552   0.1          0.3       
